"","spname","spcode","trophicgroup","minsize_cm","maxsize_cm","psu","depth_m","relief_m","mpa","density","presabs","prot"
"830","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7089U_2020",37.6428,0.356362395100433,"MCD",10,1,"protected"
"831","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7090U_2020",34.4424,0.0520586264462428,"MCD",17.5,1,"protected"
"832","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7090_2022",40.5384,-0.264209716266639,NA,17,1,"unprotected"
"833","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7091U_2020",28.8036,-0.997636371328107,NA,1,1,"unprotected"
"834","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7091_2022",45.72,-1.42920186213117,NA,1,1,"unprotected"
"835","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7092U_2020",39.4716,-1.84832982071645,NA,1,1,"unprotected"
"836","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7092_2022",41.7576,-2.30258509299405,"MCD",0,0,"protected"
"837","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7093U_2020",36.7284,-2.21870360901334,NA,0,0,"unprotected"
"838","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7093_2022",42.0624,-0.564314308716977,NA,26.5,1,"unprotected"
"839","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7094U_2020",41.4528,-2.04988273943829,"VICRNM",3,1,"protected"
"840","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7094_2022",43.7388,-0.7339691750802,NA,9.5,1,"unprotected"
"841","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7095U_2020",50.5968,-1.24219401714613,NA,7.5,1,"unprotected"
"842","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7096U_2020",46.9392,-2.30258509299405,"VICRNM",0,0,"protected"
"843","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7096_2022",42.9768,-2.0306513775104,NA,0,0,"unprotected"
"844","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7097U_2020",48.1584,-1.37634403026672,"VICRNM",0.5,1,"protected"
"845","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7097_2022",41.91,-0.715904167682561,"MCD",9.5,1,"protected"
"846","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7098U_2020",30.48,-2.26577111987133,NA,0,0,"unprotected"
"847","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7098_2022",48.006,-2.24196047117761,NA,4.5,1,"unprotected"
"848","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7099U_2020",50.5968,-1.38130681960885,NA,2,1,"unprotected"
"849","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7099_2022",40.2336,-0.7339691750802,NA,11,1,"unprotected"
"850","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7100U_2020",31.3944,-1.95899538860397,NA,0,0,"unprotected"
"851","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7101U_2020",33.8328,-1.31397369954026,NA,8.5,1,"unprotected"
"852","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7101_2022",31.3944,-1.12162506297718,NA,3,1,"unprotected"
"853","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7102U_2020",33.528,-1.83102018318136,NA,8.5,1,"unprotected"
"854","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7103U_2020",29.8704,-1.67932403989827,NA,0.5,1,"unprotected"
"855","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7103_2022",39.624,-0.67457079498701,NA,14,1,"unprotected"
"856","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7104U_2020",46.9392,-2.30258509299405,NA,0,0,"unprotected"
"857","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7104_2022",43.2816,-2.0306513775104,NA,8,1,"unprotected"
"858","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7105U_2020",47.5488,-1.4323382996213,"VICRNM",4,1,"protected"
"859","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7105_2022",31.5468,-1.33750419695046,NA,7,1,"unprotected"
"860","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7106U_2020",45.4152,-1.84357921795785,NA,0,0,"unprotected"
"861","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7106_2022",40.9956,-0.651525505869126,NA,4,1,"unprotected"
"862","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7107U_2020",44.0436,-2.04022082852655,"VICRNM",0,0,"protected"
"863","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7107_2022",34.29,-0.469004128912652,NA,5.5,1,"unprotected"
"864","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7108U_2020",43.7388,-1.95192822138088,"VICRNM",0,0,"protected"
"865","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7108_2022",31.3944,-0.763569644856491,NA,9,1,"unprotected"
"866","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7109U_2020",48.1584,-2.24667746105575,"VICRNM",0,0,"protected"
"867","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7109_2022",40.9956,-0.190101744112917,NA,15.5,1,"unprotected"
"868","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7110U_2020",40.2336,-1.20313981802204,NA,1,1,"unprotected"
"869","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7110_2022",35.052,-0.623621117911335,NA,12,1,"unprotected"
"870","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7111U_2020",35.052,-1.02861991684807,"VICRNM",2,1,"protected"
"871","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7111_2022",32.3088,-0.790208893403077,NA,8,1,"unprotected"
"872","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7112U_2020",44.958,-1.91392710320226,NA,4,1,"unprotected"
"873","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7113U_2020",44.6532,-1.65025990695436,"VICRNM",0,0,"protected"
"874","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7113_2022",35.9664,-0.939047718996771,NA,0,0,"unprotected"
"875","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7114U_2020",35.9664,-1.92929888325012,"VICRNM",6,1,"protected"
"876","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7114_2022",30.3276,-0.353109877774236,NA,13.5,1,"unprotected"
"877","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7115U_2020",33.9852,-1.72176709740802,"VICRNM",0.5,1,"protected"
"878","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7115_2022",30.3276,-0.849216366209834,NA,0,0,"unprotected"
"879","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7116U_2020",44.0436,-1.30011666487884,"VICRNM",0.5,1,"protected"
"880","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7117U_2020",44.5008,-0.846881280501987,NA,36.5,1,"unprotected"
"881","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7118U_2020",43.7388,-0.631346779654498,"VICRNM",11.5,1,"protected"
"882","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7118_2022",34.5948,-2.21870360901334,NA,0,0,"unprotected"
"883","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7119U_2020",35.814,-2.07744353901716,"VICRNM",0.5,1,"protected"
"884","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7119_2022",34.1376,-0.790760009426946,NA,5.5,1,"unprotected"
"885","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7120U_2020",30.9372,-1.99694032016809,NA,0,0,"unprotected"
"886","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7120_2022",34.1376,-2.19597535793579,NA,0,0,"unprotected"
"887","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7121U_2020",40.8432,-0.265594475987776,NA,22.5,1,"unprotected"
"888","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7121_2022",32.6136,-0.0971994633771323,NA,5.5,1,"unprotected"
"889","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7122U_2020",35.5092,-0.323309250094932,"MCD",10.5,1,"protected"
"890","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7122_2022",31.242,-2.17375222115108,NA,0,0,"unprotected"
"891","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7123U_2020",43.1292,-0.752366540219917,NA,22,1,"unprotected"
"892","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7124U_2020",41.91,0.00660315113357202,NA,15,1,"unprotected"
"893","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7124_2022",34.1376,-1.15756643151178,NA,0.5,1,"unprotected"
"894","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7125U_2020",44.0436,-0.835286947721068,"MCD",20.5,1,"protected"
"895","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7125_2021",44.5008,-1.33275359419186,"MCD",11,1,"protected"
"896","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7127_2021",32.004,-1.91223362269593,NA,10,1,"unprotected"
"897","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7128U_2020",45.1104,-0.838172952610203,"MCD",13.5,1,"protected"
"898","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7129U_2020",41.91,-0.145603973858792,"MCD",12.5,1,"protected"
"899","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7130U_2020",45.4152,-1.2810338504624,NA,22.5,1,"unprotected"
"900","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7131U_2020",44.8056,-0.730329971687661,NA,24.5,1,"unprotected"
"901","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7133U_2020",44.5008,-0.69815972238349,NA,7,1,"unprotected"
"902","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7134U_2020",42.8244,-1.07148362127986,NA,34,1,"unprotected"
"903","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7135U_2020",44.196,-0.577588839925673,NA,24,1,"unprotected"
"904","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7136U_2020",43.434,-1.57382948496673,"MCD",8.5,1,"protected"
"905","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7137_2021",43.434,-1.88059068293467,NA,14.5,1,"unprotected"
"906","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7138_2021",41.7576,-1.62328331925615,NA,24,1,"unprotected"
"907","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7139U_2020",40.2336,-0.502526820951296,NA,35,1,"unprotected"
"908","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7140U_2020",41.7576,-1.95722390895559,NA,1.5,1,"unprotected"
"909","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7141U_2020",41.4528,-0.418360396093897,NA,8,1,"unprotected"
"910","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7141_2021",40.5384,-0.278226913681026,NA,18.5,1,"unprotected"
"911","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7142U_2020",43.2816,-1.33750419695046,NA,9,1,"unprotected"
"912","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7143U_2020",43.1292,-0.552081740281342,NA,8,1,"unprotected"
"913","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7143_2021",42.3672,-0.63487827243597,NA,24.5,1,"unprotected"
"914","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7144U_2020",32.6136,-1.22077992264232,NA,13,1,"unprotected"
"915","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7145U_2020",37.4904,-0.246860077931526,NA,13,1,"unprotected"
"916","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7146U_2020",34.1376,-0.705725962766805,NA,44.5,1,"unprotected"
"917","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7146_2021",33.528,-0.0965109003808437,NA,22.5,1,"unprotected"
"918","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7147U_2020",50.9016,-1.79426259944617,NA,2,1,"unprotected"
"919","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7148U_2020",30.3276,-1.14727746064939,NA,5,1,"unprotected"
"920","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7149U_2020",37.0332,-1.56901599793518,NA,2,1,"unprotected"
"921","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7150U_2020",46.6344,-2.13073483606739,NA,0,0,"unprotected"
"922","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7151U_2020",46.3296,-1.99326384543878,NA,5,1,"unprotected"
"923","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7152U_2020",42.672,-1.29553999785143,NA,12,1,"unprotected"
"924","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7153_2021",47.5488,-2.30258509299405,NA,0,0,"unprotected"
"925","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7158U_2020",48.3108,-1.63475572041839,"VICRNM",0,0,"protected"
"926","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7159U_2020",43.8912,-1.01300815137596,NA,2,1,"unprotected"
"927","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7160U_2020",44.5008,-1.48060504059113,NA,0,0,"unprotected"
"928","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7161U_2020",44.196,-1.00273408839978,"VICRNM",10,1,"protected"
"929","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7164U_2020",44.3484,-2.13495425161009,"VICRNM",0,0,"protected"
"930","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7166U_2020",32.766,-1.11817744416295,NA,2,1,"unprotected"
"931","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7167U_2020",32.766,-1.03563748950672,NA,10.5,1,"unprotected"
"932","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7168U_2020",44.0436,-1.69010581550156,"VICRNM",0,0,"protected"
"933","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7169U_2020",31.5468,0.162331411917452,NA,10.5,1,"unprotected"
"934","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7170U_2020",36.8808,-1.51412773262978,"VICRNM",12.5,1,"protected"
"935","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7171U_2020",35.052,-0.979496807777948,NA,5.5,1,"unprotected"
"936","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7172U_2020",37.1856,-1.07880966137193,NA,22.5,1,"unprotected"
"937","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7172_2021",36.2712,-1.51185758409524,NA,13,1,"unprotected"
"938","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7173U_2020",32.9184,-2.17375222115108,"VICRNM",0,0,"protected"
"939","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7174U_2020",30.48,-0.409096694342214,"VICRNM",12,1,"protected"
"940","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7175U_2020",30.6324,-0.388055046598568,NA,3.5,1,"unprotected"
"941","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7180U_2020",35.2044,-1.60320736268346,NA,0.5,1,"unprotected"
"942","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7500_2021",45.72,-1.77195684193188,NA,5,1,"unprotected"
"943","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7501_2021",39.1668,-0.540426093542281,"GHB",7.5,1,"protected"
"944","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7502_2021",41.148,-0.994252273343867,NA,0.5,1,"unprotected"
"945","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7503_2021",49.0728,-0.504595074015355,"MCD",4.5,1,"protected"
"946","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7504_2021",42.8244,-0.45985529819392,"MCD",13.5,1,"protected"
"947","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7505_2021",40.6908,-0.511242377262333,"MCD",23,1,"protected"
"948","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7506_2021",39.4716,-0.486133011175619,NA,14.5,1,"unprotected"
"949","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7507_2021",43.7388,-1.68875171915383,NA,3.5,1,"unprotected"
"950","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7508_2021",38.7096,-0.784714374085436,NA,3,1,"unprotected"
"951","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7509_2021",48.6156,-0.882493352290864,NA,3,1,"unprotected"
"952","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7510_2021",38.5572,-0.584741306716159,"MCD",6.5,1,"protected"
"953","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7511_2021",39.624,-0.203034598391496,NA,16.5,1,"unprotected"
"954","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7512_2021",39.7764,-0.593301845590229,"MCD",9,1,"protected"
"955","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7513_2021",36.4236,-0.0677436520865195,"MCD",8,1,"protected"
"956","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7514_2021",37.6428,-0.162518929497775,NA,18,1,"unprotected"
"957","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7515_2021",43.7388,-0.0594846468348922,"MCD",12,1,"protected"
"958","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7516_2021",45.72,-0.906959404445271,NA,3.5,1,"unprotected"
"959","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7517_2021",37.9476,-0.369615455214467,"MCD",23,1,"protected"
"960","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7518_2021",35.9664,-1.70649962527723,NA,4,1,"unprotected"
"961","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7519_2021",42.9768,-0.286183196328045,"MCD",15,1,"protected"
"962","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7520_2021",40.0812,-0.101202505509163,NA,17.5,1,"unprotected"
"963","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7521_2021",41.148,-0.847464540944303,"MCD",14.5,1,"protected"
"964","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7522_2021",50.5968,-1.97328134585145,NA,3.5,1,"unprotected"
"965","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7523_2021",40.9956,-0.0697520881904586,NA,12,1,"unprotected"
"966","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7524_2021",41.6052,-0.0803969370720291,"MCD",17.5,1,"protected"
"967","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7525_2021",44.0436,-0.385662480811985,NA,4.5,1,"unprotected"
"968","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7526_2021",45.72,-0.723606388044654,NA,12,1,"unprotected"
"969","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7527_2021",44.5008,-0.362046487740643,"MCD",24,1,"protected"
"970","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7528_2021",45.1104,-0.795733769335046,NA,13,1,"unprotected"
"971","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7529_2021",41.7576,-0.508744457562166,NA,7,1,"unprotected"
"972","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7531_2021",43.1292,-2.27789248040367,NA,0,0,"unprotected"
"973","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7532_2021",41.148,-0.22502031132707,NA,27.5,1,"unprotected"
"974","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7534_2021",42.3672,-0.706739134079412,NA,6.5,1,"unprotected"
"975","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7535_2021",39.4716,-2.14131694539792,NA,0,0,"unprotected"
"976","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7536_2021",31.8516,0.428693234227372,NA,16,1,"unprotected"
"977","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7538_2021",49.6824,-2.0306513775104,NA,6,1,"unprotected"
"978","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7540_2021",40.8432,-1.68200860526894,NA,5,1,"unprotected"
"979","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7541_2021",41.3004,0.0346429434435396,NA,1.5,1,"unprotected"
"980","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7542_2021",35.052,-0.178827667539699,NA,11,1,"unprotected"
"981","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7543_2021",50.5968,-1.85629799036563,NA,25,1,"unprotected"
"982","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7544_2021",39.7764,-0.150822889734584,NA,31.5,1,"unprotected"
"983","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7545_2021",35.5092,-0.727997457995692,NA,5.5,1,"unprotected"
"984","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7546_2021",45.1104,-1.1239300966524,NA,2,1,"unprotected"
"985","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7547_2021",32.3088,-1.17118298150295,NA,11,1,"unprotected"
"986","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7548_2021",32.4612,-0.804078741267227,NA,10,1,"unprotected"
"987","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7549_2021",49.2252,-1.54177926396029,NA,0,0,"unprotected"
"988","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7551_2021",42.0624,-0.916290731874155,NA,1,1,"unprotected"
"989","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7552_2021",38.4048,-1.4961092271271,NA,1,1,"unprotected"
"990","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7553_2021",30.7848,-0.867500567704723,NA,6,1,"unprotected"
"991","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7554_2021",44.5008,-1.91392710320226,NA,22.5,1,"unprotected"
"992","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7555_2021",34.7472,-0.584292775647863,NA,10,1,"unprotected"
"993","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7556_2021",30.7848,-0.153734099942042,NA,33,1,"unprotected"
"994","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7558_2021",49.53,-2.20727491318972,NA,0,0,"unprotected"
"995","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7559_2021",43.5864,-1.19732826160727,NA,9,1,"unprotected"
"996","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7560_2021",43.8912,-1.42192153876304,NA,1,1,"unprotected"
"997","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7562_2021",41.3004,-1.06784063000136,NA,13.5,1,"unprotected"
"998","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7563_2021",48.006,-2.0460067655936,"VICRNM",20.5,1,"protected"
"999","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7564_2021",39.4716,-1.96969067772072,"VICRNM",4.5,1,"protected"
"1000","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7565_2021",42.2148,-1.18090753139494,NA,15,1,"unprotected"
"1001","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7567_2021",43.7388,-1.28644902615017,NA,3,1,"unprotected"
"1002","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7568_2021",30.48,-1.07148362127986,NA,13,1,"unprotected"
"1003","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7569_2021",43.5864,-1.7793369492295,NA,5,1,"unprotected"
"1004","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7571_2021",46.3296,-1.1239300966524,"VICRNM",4,1,"protected"
"1005","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7575_2021",46.1772,-1.89711998488588,"VICRNM",6,1,"protected"
"1006","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7577_2021",39.4716,-1.62075167233437,"VICRNM",6,1,"protected"
"1007","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7578_2021",41.7576,-0.818143670734631,NA,5.5,1,"unprotected"
"1008","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7579_2021",39.4716,-1.91562345645044,"VICRNM",17.5,1,"protected"
"1009","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7580_2021",30.9372,-1.70237590809337,"VICRNM",2.5,1,"protected"
"1010","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7585_2021",32.766,-0.739191119061352,"VICRNM",5.5,1,"protected"
"1011","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7586_2021",34.5948,-1.28735441326499,NA,0,0,"unprotected"
"1012","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7587_2021",34.5948,-1.46317540545585,"VICRNM",15,1,"protected"
"1013","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7588_2021",34.1376,-0.693147180559945,"VICRNM",3.5,1,"protected"
"1014","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7589_2021",36.1188,-0.359178074156851,"VICRNM",7.5,1,"protected"
"1015","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7590_2021",36.1188,-1.01266397653174,"VICRNM",12.5,1,"protected"
"1016","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7591_2021",35.052,-1.38629436111989,"VICRNM",7,1,"protected"
"1017","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7592_2021",30.7848,-1.95722390895559,NA,1.5,1,"unprotected"
"1018","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7594_2021",34.8996,-1.16235112963512,NA,2,1,"unprotected"
"1019","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7598_2021",33.8328,-1.58474529984373,NA,0.5,1,"unprotected"
"1020","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7602_2021",30.9372,-1.57987911019256,NA,10,1,"unprotected"
"1021","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7603_2021",30.0228,-1.19155028432738,"VICRNM",7.5,1,"protected"
"1022","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7604_2021",30.3276,-0.585077837091201,"VICRNM",18,1,"protected"
"1023","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7700_2021",44.6532,-0.462432363749417,NA,22.5,1,"unprotected"
"1024","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7701_2021",40.6908,-0.430398374653376,NA,7.5,1,"unprotected"
"1025","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7702_2021",42.0624,-0.21722360880322,NA,30,1,"unprotected"
"1026","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7706_2021",45.1104,0.00747201483870106,"MCD",12.5,1,"protected"
"1027","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7710_2021",32.766,-0.7738150836274,NA,9.5,1,"unprotected"
"1028","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7712_2021",32.4612,-0.604678532572337,NA,11.5,1,"unprotected"
"1029","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7713_2021",31.6992,-0.870481195842861,NA,6,1,"unprotected"
"1030","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7716_2021",30.3276,-0.207024169434327,NA,3.5,1,"unprotected"
"1031","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7999U_2020",46.3296,-0.990879588865228,NA,22.5,1,"unprotected"
"1032","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9001_2019",27.432,-0.864528797315566,NA,4,1,"unprotected"
"1033","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9002_2019",29.1084,-0.954511944694353,NA,5,1,"unprotected"
"1034","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9003_2019",27.5844,-1.42192153876304,"VICRNM",5,1,"protected"
"1035","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9004_2019",27.5844,-0.888553976902555,"VICRNM",3,1,"protected"
